      spec     ebeam        ep    thetac        xb        q2        w2      xsec      perr      stat      gerr   density       cer       kin       csb       acc       rad      live      pion
   1.00000  10.60200   3.87302  21.03500   0.43340   5.47260   8.03499   0.79240   0.00904   0.00720   0.01291   0.01100   0.00100   0.00056   0.00001   0.00020   0.00500   0.00287   0.00140
   1.00000  10.60200   3.91234  21.03500   0.44037   5.52816   7.90564   0.78731   0.00916   0.00736   0.01291   0.01100   0.00100   0.00058   0.00001   0.00021   0.00500   0.00287   0.00140
   1.00000  10.60200   3.95166  21.03500   0.44743   5.58372   7.77629   0.77927   0.00930   0.00754   0.01291   0.01100   0.00100   0.00056   0.00001   0.00021   0.00500   0.00287   0.00140
   1.00000  10.60200   3.99098  21.03500   0.45456   5.63928   7.64695   0.78743   0.00939   0.00768   0.01291   0.01100   0.00100   0.00055   0.00001   0.00022   0.00500   0.00287   0.00140
   1.00000  10.60200   4.03030  21.03500   0.46179   5.69484   7.51761   0.78735   0.00956   0.00788   0.01291   0.01100   0.00100   0.00056   0.00001   0.00022   0.00500   0.00287   0.00140
   1.00000  10.60200   4.06962  21.03500   0.46910   5.75040   7.38826   0.77918   0.00973   0.00808   0.01291   0.01100   0.00100   0.00059   0.00001   0.00023   0.00500   0.00287   0.00140
   1.00000  10.60200   4.10894  21.03500   0.47650   5.80596   7.25892   0.78235   0.00984   0.00823   0.01291   0.01100   0.00100   0.00061   0.00001   0.00023   0.00500   0.00287   0.00140
   1.00000  10.60200   4.14826  21.03500   0.48399   5.86152   7.12957   0.77916   0.00996   0.00840   0.01292   0.01100   0.00100   0.00064   0.00001   0.00024   0.00500   0.00287   0.00140
   1.00000  10.60200   4.18758  21.03500   0.49158   5.91708   7.00022   0.76265   0.01019   0.00865   0.01291   0.01100   0.00100   0.00063   0.00000   0.00024   0.00500   0.00287   0.00140
   1.00000  10.60200   4.22690  21.03500   0.49925   5.97264   6.87088   0.76435   0.01041   0.00890   0.01291   0.01100   0.00100   0.00061   0.00000   0.00025   0.00500   0.00287   0.00140
   1.00000  10.60200   4.26622  21.03500   0.50702   6.02820   6.74153   0.75769   0.01058   0.00911   0.01292   0.01100   0.00100   0.00063   0.00000   0.00025   0.00500   0.00287   0.00140
   1.00000  10.60200   4.30554  21.03500   0.51489   6.08375   6.61219   0.77037   0.01076   0.00934   0.01291   0.01100   0.00100   0.00059   0.00000   0.00026   0.00500   0.00287   0.00140
   1.00000  10.60200   4.34486  21.03500   0.52286   6.13931   6.48284   0.75663   0.01100   0.00962   0.01291   0.01100   0.00100   0.00057   0.00000   0.00027   0.00500   0.00287   0.00140
   1.00000  10.60200   4.38418  21.03500   0.53093   6.19487   6.35350   0.75114   0.01132   0.00996   0.01291   0.01100   0.00100   0.00056   0.00000   0.00028   0.00500   0.00287   0.00140
   1.00000  10.60200   4.42350  21.03500   0.53910   6.25043   6.22415   0.74812   0.01160   0.01029   0.01291   0.01100   0.00100   0.00055   0.00000   0.00028   0.00500   0.00287   0.00140
   1.00000  10.60200   4.46282  21.03500   0.54737   6.30599   6.09481   0.75938   0.01190   0.01062   0.01291   0.01100   0.00100   0.00056   0.00000   0.00029   0.00500   0.00287   0.00140
   1.00000  10.60200   4.50214  21.03500   0.55576   6.36155   5.96546   0.72850   0.01226   0.01104   0.01291   0.01100   0.00100   0.00058   0.00000   0.00030   0.00500   0.00287   0.00140
   1.00000  10.60200   4.54146  21.03500   0.56425   6.41711   5.83612   0.74471   0.01263   0.01144   0.01291   0.01100   0.00100   0.00053   0.00000   0.00031   0.00500   0.00287   0.00140
   1.00000  10.60200   4.58078  21.03500   0.57285   6.47267   5.70677   0.75311   0.01307   0.01190   0.01291   0.01100   0.00100   0.00055   0.00000   0.00032   0.00500   0.00287   0.00140
   1.00000  10.60200   4.62010  21.03500   0.58156   6.52823   5.57743   0.73847   0.01336   0.01226   0.01291   0.01100   0.00100   0.00052   0.00000   0.00033   0.00500   0.00287   0.00140
   1.00000  10.60200   4.65942  21.03500   0.59039   6.58379   5.44808   0.76354   0.01395   0.01288   0.01291   0.01100   0.00100   0.00051   0.00000   0.00034   0.00500   0.00287   0.00140
   1.00000  10.60200   4.69874  21.03500   0.59934   6.63935   5.31874   0.74479   0.01438   0.01335   0.01291   0.01100   0.00100   0.00049   0.00000   0.00035   0.00500   0.00287   0.00140
   1.00000  10.60200   4.73806  21.03500   0.60841   6.69491   5.18939   0.73550   0.01484   0.01385   0.01291   0.01100   0.00100   0.00046   0.00000   0.00037   0.00500   0.00287   0.00140
   1.00000  10.60200   4.77738  21.03500   0.61760   6.75047   5.06005   0.74435   0.01552   0.01457   0.01291   0.01100   0.00100   0.00045   0.00000   0.00038   0.00500   0.00287   0.00140
   1.00000  10.60200   4.53677  21.03500   0.56323   6.41048   5.85156   0.74851   0.00620   0.00412   0.01340   0.01100   0.00100   0.00056   0.00000   0.00031   0.00500   0.00389   0.00140
   1.00000  10.60200   4.58689  21.03500   0.57420   6.48131   5.68666   0.74791   0.00626   0.00421   0.01340   0.01100   0.00100   0.00057   0.00000   0.00032   0.00500   0.00389   0.00140
   1.00000  10.60200   4.63702  21.03500   0.58535   6.55214   5.52175   0.74411   0.00633   0.00431   0.01340   0.01100   0.00100   0.00058   0.00000   0.00034   0.00500   0.00389   0.00140
   1.00000  10.60200   4.68716  21.03500   0.59669   6.62298   5.35685   0.74122   0.00639   0.00442   0.01340   0.01100   0.00100   0.00053   0.00000   0.00035   0.00500   0.00389   0.00140
   1.00000  10.60200   4.73729  21.03500   0.60823   6.69381   5.19194   0.73844   0.00645   0.00451   0.01340   0.01100   0.00100   0.00053   0.00000   0.00037   0.00500   0.00389   0.00140
   1.00000  10.60200   4.78741  21.03500   0.61997   6.76465   5.02704   0.73982   0.00654   0.00465   0.01340   0.01100   0.00100   0.00050   0.00000   0.00038   0.00500   0.00389   0.00140
   1.00000  10.60200   4.83754  21.03500   0.63191   6.83548   4.86213   0.73629   0.00661   0.00477   0.01340   0.01100   0.00100   0.00050   0.00000   0.00040   0.00500   0.00389   0.00140
   1.00000  10.60200   4.88768  21.03500   0.64405   6.90632   4.69722   0.73904   0.00675   0.00494   0.01340   0.01100   0.00100   0.00044   0.00000   0.00042   0.00500   0.00389   0.00140
   1.00000  10.60200   4.93781  21.03500   0.65642   6.97715   4.53232   0.73094   0.00688   0.00511   0.01340   0.01100   0.00100   0.00039   0.00000   0.00045   0.00500   0.00389   0.00140
   1.00000  10.60200   4.98794  21.03500   0.66900   7.04798   4.36741   0.72536   0.00704   0.00532   0.01340   0.01100   0.00100   0.00033   0.00000   0.00047   0.00500   0.00389   0.00140
   1.00000  10.60200   5.03806  21.03500   0.68182   7.11882   4.20251   0.72915   0.00724   0.00559   0.01340   0.01100   0.00100   0.00029   0.00000   0.00050   0.00500   0.00389   0.00140
   1.00000  10.60200   5.08819  21.03500   0.69486   7.18965   4.03761   0.72447   0.00739   0.00582   0.01340   0.01100   0.00100   0.00040   0.00000   0.00053   0.00500   0.00389   0.00140
   1.00000  10.60200   5.13832  21.03500   0.70814   7.26048   3.87270   0.72785   0.00764   0.00612   0.01341   0.01100   0.00100   0.00039   0.00000   0.00057   0.00500   0.00389   0.00140
   1.00000  10.60200   5.18845  21.03500   0.72167   7.33132   3.70780   0.72573   0.00788   0.00644   0.01340   0.01100   0.00100   0.00008   0.00000   0.00061   0.00500   0.00389   0.00140
   1.00000  10.60200   5.23858  21.03500   0.73546   7.40215   3.54289   0.72924   0.00819   0.00680   0.01340   0.01100   0.00100   0.00005   0.00000   0.00066   0.00500   0.00389   0.00140
   1.00000  10.60200   5.28871  21.03500   0.74950   7.47299   3.37798   0.75176   0.00851   0.00720   0.01341   0.01100   0.00100   0.00005   0.00000   0.00071   0.00500   0.00389   0.00140
   1.00000  10.60200   5.33885  21.03500   0.76381   7.54382   3.21308   0.75238   0.00888   0.00764   0.01341   0.01100   0.00100   0.00024   0.00000   0.00077   0.00501   0.00389   0.00140
   1.00000  10.60200   5.38898  21.03500   0.77840   7.61466   3.04817   0.72943   0.00939   0.00820   0.01343   0.01100   0.00100   0.00055   0.00000   0.00085   0.00501   0.00389   0.00140
   1.00000  10.60200   5.43911  21.03500   0.79327   7.68549   2.88327   0.62230   0.00984   0.00875   0.01344   0.01100   0.00100   0.00066   0.00000   0.00094   0.00501   0.00389   0.00140
   1.00000  10.60200   5.48923  21.03500   0.80843   7.75632   2.71836   0.74347   0.01045   0.00942   0.01346   0.01100   0.00100   0.00079   0.00000   0.00104   0.00501   0.00389   0.00140
   1.00000  10.60200   5.53937  21.03500   0.82389   7.82716   2.55346   0.85169   0.01115   0.01020   0.01349   0.01100   0.00100   0.00104   0.00000   0.00118   0.00502   0.00389   0.00140
   1.00000  10.60200   5.58950  21.03500   0.83966   7.89799   2.38855   0.76842   0.01204   0.01116   0.01358   0.01100   0.00100   0.00178   0.00000   0.00135   0.00503   0.00389   0.00140
   1.00000  10.60200   5.63963  21.03500   0.85575   7.96883   2.22365   0.58668   0.01300   0.01220   0.01391   0.01100   0.00100   0.00336   0.00000   0.00158   0.00505   0.00389   0.00140
   1.00000  10.60200   5.68975  21.03500   0.87216   8.03966   2.05874   0.77791   0.01415   0.01343   0.01479   0.01100   0.00100   0.00590   0.00000   0.00189   0.00510   0.00389   0.00140
   1.00000  10.60200   5.73988  21.03500   0.88892   8.11049   1.89384   0.85941   0.01571   0.01506   0.01566   0.01100   0.00100   0.00764   0.00000   0.00234   0.00521   0.00389   0.00140
   1.00000  10.60200   5.79001  21.03500   0.90603   8.18133   1.72893   0.97039   0.01793   0.01735   0.01550   0.01100   0.00100   0.00685   0.00000   0.00304   0.00547   0.00389   0.00140
   1.00000  10.60200   5.84014  21.03500   0.92349   8.25216   1.56403   0.98108   0.02029   0.01977   0.01700   0.01100   0.00100   0.00894   0.00000   0.00429   0.00606   0.00389   0.00140
   1.00000  10.60200   2.22449  24.98000   0.28067   4.41233  12.18880   0.86191   0.01219   0.01110   0.01465   0.01100   0.00100   0.00050   0.00078   0.00012   0.00513   0.00562   0.00140
   1.00000  10.60200   2.24907  24.98000   0.28460   4.46108  12.09392   0.87529   0.01228   0.01120   0.01464   0.01100   0.00100   0.00044   0.00071   0.00012   0.00512   0.00562   0.00140
   1.00000  10.60200   2.27365  24.98000   0.28857   4.50984  11.99904   0.83530   0.01237   0.01131   0.01463   0.01100   0.00100   0.00048   0.00065   0.00012   0.00511   0.00562   0.00140
   1.00000  10.60200   2.29823  24.98000   0.29255   4.55859  11.90416   0.82885   0.01246   0.01142   0.01463   0.01100   0.00100   0.00045   0.00059   0.00012   0.00510   0.00562   0.00140
   1.00000  10.60200   2.32281  24.98000   0.29655   4.60735  11.80928   0.84766   0.01251   0.01148   0.01462   0.01100   0.00100   0.00047   0.00054   0.00012   0.00509   0.00562   0.00140
   1.00000  10.60200   2.34739  24.98000   0.30058   4.65610  11.71440   0.85547   0.01275   0.01172   0.01462   0.01100   0.00100   0.00043   0.00049   0.00012   0.00509   0.00562   0.00140
   1.00000  10.60200   2.37197  24.98000   0.30464   4.70486  11.61952   0.83406   0.01283   0.01182   0.01461   0.01100   0.00100   0.00036   0.00045   0.00013   0.00508   0.00562   0.00140
   1.00000  10.60200   2.39655  24.98000   0.30872   4.75361  11.52464   0.83770   0.01305   0.01204   0.01461   0.01100   0.00100   0.00038   0.00041   0.00013   0.00507   0.00562   0.00140
   1.00000  10.60200   2.42113  24.98000   0.31282   4.80237  11.42976   0.86084   0.01316   0.01217   0.01461   0.01100   0.00100   0.00039   0.00038   0.00013   0.00507   0.00562   0.00140
   1.00000  10.60200   2.44571  24.98000   0.31695   4.85112  11.33488   0.85805   0.01330   0.01233   0.01460   0.01100   0.00100   0.00037   0.00034   0.00013   0.00506   0.00562   0.00140
   1.00000  10.60200   2.47029  24.98000   0.32110   4.89988  11.24000   0.83081   0.01355   0.01260   0.01460   0.01100   0.00100   0.00038   0.00031   0.00013   0.00506   0.00562   0.00140
   1.00000  10.60200   2.49487  24.98000   0.32528   4.94863  11.14512   0.82796   0.01373   0.01280   0.01460   0.01100   0.00100   0.00038   0.00029   0.00013   0.00505   0.00562   0.00140
   1.00000  10.60200   2.51945  24.98000   0.32948   4.99739  11.05023   0.83464   0.01392   0.01301   0.01460   0.01100   0.00100   0.00038   0.00026   0.00013   0.00505   0.00562   0.00140
   1.00000  10.60200   2.54403  24.98000   0.33371   5.04614  10.95535   0.82784   0.01422   0.01331   0.01460   0.01100   0.00100   0.00039   0.00024   0.00014   0.00505   0.00562   0.00140
   1.00000  10.60200   2.56861  24.98000   0.33797   5.09490  10.86047   0.82392   0.01433   0.01344   0.01459   0.01100   0.00100   0.00042   0.00022   0.00014   0.00504   0.00562   0.00140
   1.00000  10.60200   2.59319  24.98000   0.34225   5.14365  10.76559   0.84528   0.01456   0.01369   0.01459   0.01100   0.00100   0.00040   0.00020   0.00014   0.00504   0.00562   0.00140
   1.00000  10.60200   2.61777  24.98000   0.34656   5.19241  10.67071   0.82004   0.01469   0.01383   0.01459   0.01100   0.00100   0.00041   0.00018   0.00014   0.00504   0.00562   0.00140
   1.00000  10.60200   2.64235  24.98000   0.35089   5.24116  10.57583   0.83985   0.01493   0.01409   0.01459   0.01100   0.00100   0.00043   0.00017   0.00014   0.00503   0.00562   0.00140
   1.00000  10.60200   2.66693  24.98000   0.35525   5.28992  10.48095   0.85631   0.01539   0.01456   0.01459   0.01100   0.00100   0.00044   0.00015   0.00014   0.00503   0.00562   0.00140
   1.00000  10.60200   2.69151  24.98000   0.35964   5.33867  10.38607   0.80936   0.01549   0.01468   0.01459   0.01100   0.00100   0.00048   0.00014   0.00015   0.00503   0.00562   0.00140
   1.00000  10.60200   2.71609  24.98000   0.36406   5.38743  10.29119   0.84014   0.01589   0.01509   0.01459   0.01100   0.00100   0.00047   0.00013   0.00015   0.00503   0.00562   0.00140
   1.00000  10.60200   2.74067  24.98000   0.36850   5.43618  10.19631   0.85056   0.01605   0.01527   0.01459   0.01100   0.00100   0.00046   0.00012   0.00015   0.00502   0.00562   0.00140
   1.00000  10.60200   2.76525  24.98000   0.37297   5.48494  10.10143   0.82447   0.01634   0.01558   0.01459   0.01100   0.00100   0.00050   0.00011   0.00015   0.00502   0.00562   0.00140
   1.00000  10.60200   2.78983  24.98000   0.37747   5.53369  10.00655   0.82406   0.01664   0.01588   0.01459   0.01100   0.00100   0.00048   0.00010   0.00015   0.00502   0.00562   0.00140
   1.00000  10.60200   2.81441  24.98000   0.38200   5.58245   9.91167   0.80069   0.01707   0.01633   0.01459   0.01100   0.00100   0.00047   0.00009   0.00015   0.00502   0.00562   0.00140
   1.00000  10.60200   2.83899  24.98000   0.38656   5.63120   9.81679   0.82940   0.01742   0.01671   0.01459   0.01100   0.00100   0.00053   0.00008   0.00016   0.00502   0.00562   0.00140
   1.00000  10.60200   2.86357  24.98000   0.39114   5.67996   9.72191   0.80561   0.01767   0.01698   0.01459   0.01100   0.00100   0.00050   0.00007   0.00016   0.00502   0.00562   0.00140
   1.00000  10.60200   2.88815  24.98000   0.39576   5.72871   9.62703   0.82541   0.01818   0.01749   0.01459   0.01100   0.00100   0.00048   0.00007   0.00016   0.00502   0.00562   0.00140
   1.00000  10.60200   2.91273  24.98000   0.40040   5.77747   9.53215   0.80660   0.01872   0.01804   0.01459   0.01100   0.00100   0.00049   0.00006   0.00016   0.00502   0.00562   0.00140
   1.00000  10.60200   2.93731  24.98000   0.40507   5.82622   9.43727   0.80285   0.01895   0.01829   0.01459   0.01100   0.00100   0.00050   0.00006   0.00016   0.00501   0.00562   0.00140
   1.00000  10.60200   2.96189  24.98000   0.40978   5.87498   9.34239   0.77612   0.01924   0.01860   0.01459   0.01100   0.00100   0.00048   0.00005   0.00017   0.00501   0.00562   0.00140
   1.00000  10.60200   2.98647  24.98000   0.41451   5.92373   9.24751   0.78560   0.02024   0.01959   0.01459   0.01100   0.00100   0.00050   0.00005   0.00017   0.00501   0.00562   0.00140
   1.00000  10.60200   2.66884  24.98000   0.35559   5.29371  10.47356   0.83178   0.00947   0.00793   0.01327   0.01100   0.00100   0.00040   0.00015   0.00014   0.00503   0.00362   0.00140
   1.00000  10.60200   2.69833  24.98000   0.36087   5.35221  10.35973   0.81617   0.00958   0.00804   0.01327   0.01100   0.00100   0.00046   0.00013   0.00015   0.00503   0.00362   0.00140
   1.00000  10.60200   2.72782  24.98000   0.36618   5.41070  10.24589   0.81566   0.00968   0.00817   0.01327   0.01100   0.00100   0.00042   0.00012   0.00015   0.00503   0.00362   0.00140
   1.00000  10.60200   2.75731  24.98000   0.37153   5.46920  10.13206   0.80976   0.00975   0.00826   0.01327   0.01100   0.00100   0.00050   0.00011   0.00015   0.00502   0.00362   0.00140
   1.00000  10.60200   2.78680  24.98000   0.37692   5.52769  10.01823   0.82441   0.00987   0.00839   0.01327   0.01100   0.00100   0.00049   0.00010   0.00015   0.00502   0.00362   0.00140
   1.00000  10.60200   2.81629  24.98000   0.38235   5.58619   9.90439   0.79798   0.00990   0.00846   0.01327   0.01100   0.00100   0.00053   0.00009   0.00015   0.00502   0.00362   0.00140
   1.00000  10.60200   2.84578  24.98000   0.38782   5.64468   9.79056   0.80146   0.01003   0.00860   0.01326   0.01100   0.00100   0.00047   0.00008   0.00016   0.00502   0.00362   0.00140
   1.00000  10.60200   2.87527  24.98000   0.39333   5.70317   9.67673   0.80759   0.01013   0.00871   0.01326   0.01100   0.00100   0.00047   0.00007   0.00016   0.00502   0.00362   0.00140
   1.00000  10.60200   2.90476  24.98000   0.39889   5.76167   9.56289   0.81038   0.01026   0.00886   0.01326   0.01100   0.00100   0.00047   0.00006   0.00016   0.00502   0.00362   0.00140
   1.00000  10.60200   2.93425  24.98000   0.40449   5.82016   9.44906   0.80709   0.01043   0.00905   0.01326   0.01100   0.00100   0.00049   0.00006   0.00016   0.00501   0.00362   0.00140
   1.00000  10.60200   2.96374  24.98000   0.41013   5.87866   9.33523   0.80669   0.01054   0.00920   0.01326   0.01100   0.00100   0.00047   0.00005   0.00017   0.00501   0.00362   0.00140
